what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607031963
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1317607033995
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1317607036514
started,bundle,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser",1317607036612
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1317607036818
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1317607036882
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317607038976
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1317607038976
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1317607040057
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317607043476
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317607046187
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317607046250
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1317607052300
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317607052721
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607055071
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607055195
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607057391
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607063211
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317607064420
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317607068912
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317607073711
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317607081665
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317607082636
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317607082636
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1317607082659
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.closeAll",1317607082679
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607083154
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607083957
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607084158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607095554
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1317607096546
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1317607096958
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607097255
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607098281
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607098661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607099243
error,log,,,"Internal Error",1317607099303
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607099483
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607100125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607100352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607100937
error,log,,,"Internal Error",1317607100999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607101151
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607101787
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607102018
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607102562
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607102761
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607103497
error,log,,,"Internal Error",1317607103548
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607103761
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607104391
error,log,,,"Internal Error",1317607104448
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607104686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607105214
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607105404
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607106037
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607106269
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607106821
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607107035
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607107568
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607107761
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607108259
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607108456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607109513
error,log,,,"Missing or failed server extension: ServerWorkingCopy Jetty v8.0 Server at localhost. Enable tracing for more information",1317607109823
error,log,,,"The Jetty server configuration at \\Servers\\Jetty v8.0 Server at localhost-config is missing. Check the server for errors.",1317607109825
error,log,,,"Failed to create library links: platform.sdk.android does not exist",1317607109868
error,log,,,"Task failed",1317607110845
error,log,,,"Publishing failed with multiple errors",1317607110863
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607110919
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607111185
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607113178
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607113296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607114095
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607129886
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1317607130177
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607130459
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607131401
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1317607132031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607132816
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607134382
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607134644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607273707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607275267
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607286998
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1317607287013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1317607287013
error,log,,,"Internal Error",1317607287357
error,log,,,"An internal error occurred during: ""Refreshing workspace"".",1317607287372
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607287731
error,log,,,"Internal Error",1317607289463
error,log,,,"An internal error occurred during: ""Refreshing workspace"".",1317607289463
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607291272
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607293035
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607294470
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1317607296171
error,log,,,"Internal Error",1317607298589
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1317607298620
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1317607300367
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607302068
error,log,,,"Internal Error",1317607310691
error,log,,,"An internal error occurred during: ""Refreshing workspace"".",1317607310698
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1317607310728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607324151
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607325420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607325546
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607381010
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607385453
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317607387634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607394358
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607469175
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607475130
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607482203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1317607482219
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607483342
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607499394
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1317607500783
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1317607501360
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607501641
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607502889
error,log,,,"Internal Error",1317607503201
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607503747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607504277
error,log,,,"Internal Error",1317607504386
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607504542
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607505166
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607505416
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607505931
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607506165
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607506633
error,log,,,"Internal Error",1317607506726
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607506867
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607507288
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607507506
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607508084
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1317607516352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607520922
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607522623
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607522701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607524120
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317607526148
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.buildAll",1317607527038
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607527334
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607533652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607550953
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607552544
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607552622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607554603
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1317607561132
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1317607561148
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1317607563147
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1317607563147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607566875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607570682
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1317607570697
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607575440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607586188
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607587701
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607592397
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1317607592428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1317607593115
